distance,profit,solution
2619.0693980550654,-2976.0,26.0,30.0,17.0,20.0,12.0,19.0,11.0,22.0,16.0,2.0,9.0,39.0,25.0,7.0,15.0,1.0,4.0,40.0,36.0,41.0,29.0,23.0,31.0,5.0,42.0,3.0,38.0,8.0,10.0,28.0,13.0,33.0,27.0,18.0,21.0,37.0,34.0,35.0,14.0,32.0,24.0,6.0
2713.8294148705495,-3117.0,36.0,24.0,34.0,14.0,32.0,26.0,30.0,17.0,29.0,23.0,31.0,42.0,3.0,38.0,8.0,10.0,20.0,12.0,19.0,11.0,22.0,16.0,2.0,9.0,39.0,28.0,15.0,1.0,4.0,40.0,25.0,13.0,33.0,27.0,18.0,21.0,37.0,7.0,35.0,5.0,41.0,6.0
2859.675015756437,-3266.0,31.0,27.0,18.0,21.0,37.0,24.0,26.0,35.0,5.0,41.0,9.0,2.0,10.0,20.0,12.0,19.0,22.0,16.0,39.0,28.0,17.0,30.0,14.0,32.0,11.0,6.0,25.0,42.0,3.0,38.0,8.0,29.0,15.0,1.0,4.0,40.0,33.0,7.0,36.0,13.0,34.0,23.0
2713.8294148705495,-3117.0,36.0,24.0,34.0,14.0,32.0,26.0,30.0,17.0,29.0,23.0,31.0,42.0,3.0,38.0,8.0,10.0,20.0,12.0,19.0,11.0,22.0,16.0,2.0,9.0,39.0,28.0,15.0,1.0,4.0,40.0,25.0,13.0,33.0,27.0,18.0,21.0,37.0,7.0,35.0,5.0,41.0,6.0
2732.9630143682125,-3142.0,13.0,27.0,18.0,21.0,37.0,24.0,34.0,35.0,5.0,41.0,9.0,4.0,2.0,10.0,20.0,12.0,19.0,22.0,16.0,39.0,28.0,17.0,30.0,14.0,32.0,11.0,33.0,26.0,23.0,31.0,6.0,25.0,42.0,3.0,38.0,8.0,29.0,15.0,1.0,40.0,7.0,36.0
2830.1367433963255,-3253.0,33.0,6.0,35.0,5.0,41.0,9.0,2.0,12.0,19.0,22.0,16.0,29.0,15.0,1.0,7.0,36.0,13.0,27.0,18.0,21.0,37.0,24.0,34.0,26.0,3.0,40.0,8.0,39.0,28.0,17.0,30.0,14.0,32.0,23.0,31.0,42.0,25.0,38.0,4.0,10.0,20.0,11.0
2739.5682483271985,-3144.0,13.0,27.0,18.0,21.0,37.0,24.0,34.0,35.0,5.0,41.0,9.0,2.0,10.0,20.0,12.0,19.0,22.0,16.0,39.0,28.0,17.0,30.0,14.0,32.0,11.0,29.0,15.0,1.0,4.0,40.0,6.0,25.0,42.0,3.0,38.0,8.0,33.0,26.0,23.0,31.0,7.0,36.0
2830.1367433963255,-3253.0,33.0,6.0,35.0,5.0,41.0,9.0,2.0,12.0,19.0,22.0,16.0,29.0,15.0,1.0,7.0,36.0,13.0,27.0,18.0,21.0,37.0,24.0,34.0,26.0,3.0,40.0,8.0,39.0,28.0,17.0,30.0,14.0,32.0,23.0,31.0,42.0,25.0,38.0,4.0,10.0,20.0,11.0
2859.675015756437,-3266.0,31.0,27.0,18.0,21.0,37.0,24.0,26.0,35.0,5.0,41.0,9.0,2.0,10.0,20.0,12.0,19.0,22.0,16.0,39.0,28.0,17.0,30.0,14.0,32.0,11.0,6.0,25.0,42.0,3.0,38.0,8.0,29.0,15.0,1.0,4.0,40.0,33.0,7.0,36.0,13.0,34.0,23.0
2736.4038667395685,-3146.0,13.0,27.0,18.0,21.0,37.0,24.0,34.0,35.0,5.0,41.0,9.0,2.0,4.0,10.0,20.0,12.0,19.0,22.0,16.0,39.0,28.0,17.0,30.0,14.0,32.0,11.0,33.0,26.0,23.0,31.0,6.0,25.0,42.0,3.0,38.0,8.0,29.0,15.0,1.0,40.0,7.0,36.0
