distance,profit,solution
32111.62866540213,-5754.0,9.0,19.0,12.0,20.0,1.0,22.0,26.0,15.0,10.0,7.0,3.0,18.0,27.0,14.0,4.0,5.0,24.0,21.0,23.0,13.0,6.0,17.0,28.0,16.0,29.0,2.0,25.0,8.0,11.0
19497.842135481613,-3492.0,15.0,10.0,17.0,4.0,24.0,13.0,22.0,25.0,19.0,9.0,12.0,14.0,18.0,1.0,2.0,20.0,6.0,28.0,21.0,8.0,23.0,7.0,27.0,16.0,29.0,5.0,26.0,3.0,11.0
29638.655241325374,-5322.0,1.0,22.0,26.0,8.0,2.0,25.0,9.0,19.0,12.0,13.0,14.0,24.0,5.0,4.0,20.0,29.0,10.0,16.0,7.0,21.0,23.0,27.0,18.0,17.0,3.0,11.0,28.0,15.0,6.0
29638.655241325374,-5322.0,1.0,22.0,26.0,8.0,2.0,25.0,9.0,19.0,12.0,13.0,14.0,24.0,5.0,4.0,20.0,29.0,10.0,16.0,7.0,21.0,23.0,27.0,18.0,17.0,3.0,11.0,28.0,15.0,6.0
28816.48083764557,-5165.0,28.0,15.0,12.0,20.0,29.0,10.0,25.0,22.0,26.0,24.0,4.0,8.0,5.0,16.0,14.0,18.0,1.0,2.0,21.0,27.0,7.0,13.0,6.0,17.0,3.0,11.0,9.0,23.0,19.0
20264.557514539032,-3626.0,25.0,22.0,11.0,15.0,4.0,13.0,10.0,20.0,9.0,19.0,12.0,14.0,18.0,1.0,2.0,6.0,28.0,26.0,3.0,21.0,8.0,23.0,7.0,27.0,16.0,29.0,5.0,24.0,17.0
27542.33423502902,-4939.0,20.0,29.0,10.0,16.0,14.0,18.0,22.0,5.0,25.0,9.0,27.0,19.0,13.0,7.0,28.0,21.0,4.0,17.0,3.0,1.0,2.0,23.0,8.0,26.0,24.0,11.0,6.0,15.0,12.0
20851.250759846156,-3749.0,15.0,10.0,4.0,5.0,24.0,13.0,17.0,29.0,9.0,19.0,12.0,14.0,18.0,1.0,2.0,6.0,28.0,26.0,3.0,21.0,8.0,23.0,7.0,27.0,16.0,25.0,11.0,20.0,22.0
27949.388446381046,-5008.0,20.0,2.0,12.0,25.0,9.0,19.0,8.0,26.0,24.0,1.0,5.0,4.0,15.0,11.0,28.0,16.0,29.0,3.0,18.0,27.0,14.0,10.0,22.0,21.0,23.0,13.0,6.0,17.0,7.0
26974.839142902252,-4824.0,19.0,28.0,21.0,15.0,12.0,20.0,29.0,10.0,16.0,14.0,18.0,25.0,22.0,8.0,26.0,5.0,24.0,9.0,13.0,7.0,23.0,4.0,27.0,17.0,3.0,1.0,2.0,11.0,6.0
27284.471609613163,-4877.0,29.0,28.0,11.0,15.0,23.0,1.0,2.0,21.0,7.0,13.0,6.0,10.0,16.0,14.0,12.0,20.0,18.0,25.0,22.0,8.0,26.0,5.0,24.0,4.0,27.0,17.0,3.0,9.0,19.0
28339.4643277199,-5079.0,5.0,4.0,12.0,24.0,25.0,19.0,9.0,20.0,2.0,26.0,8.0,11.0,15.0,28.0,16.0,29.0,3.0,18.0,27.0,14.0,10.0,22.0,21.0,23.0,13.0,6.0,17.0,1.0,7.0
21797.5260676154,-3900.0,25.0,22.0,11.0,15.0,4.0,13.0,10.0,20.0,9.0,19.0,12.0,18.0,1.0,2.0,6.0,28.0,26.0,3.0,21.0,8.0,23.0,7.0,27.0,14.0,16.0,29.0,5.0,24.0,17.0
26623.257797044043,-4764.0,28.0,21.0,15.0,12.0,20.0,29.0,10.0,16.0,25.0,9.0,19.0,13.0,7.0,14.0,18.0,22.0,8.0,26.0,5.0,24.0,4.0,27.0,17.0,3.0,1.0,2.0,11.0,6.0,23.0
21946.284199203667,-3942.0,4.0,11.0,15.0,10.0,17.0,22.0,13.0,14.0,12.0,24.0,2.0,3.0,25.0,19.0,9.0,20.0,6.0,28.0,21.0,8.0,23.0,7.0,27.0,16.0,29.0,5.0,26.0,18.0,1.0
22601.04458884505,-4061.0,28.0,18.0,13.0,9.0,20.0,6.0,26.0,29.0,3.0,21.0,27.0,16.0,7.0,23.0,8.0,5.0,17.0,15.0,22.0,2.0,19.0,12.0,14.0,24.0,4.0,10.0,25.0,11.0,1.0
23058.034917591496,-4149.0,1.0,4.0,11.0,15.0,10.0,17.0,22.0,12.0,2.0,25.0,24.0,20.0,6.0,28.0,21.0,8.0,23.0,7.0,27.0,16.0,29.0,5.0,26.0,19.0,9.0,13.0,14.0,3.0,18.0
23849.475017033692,-4279.0,15.0,18.0,1.0,2.0,10.0,17.0,4.0,22.0,12.0,13.0,24.0,3.0,25.0,19.0,9.0,20.0,6.0,28.0,14.0,21.0,8.0,23.0,7.0,27.0,16.0,29.0,5.0,26.0,11.0
22507.06906047198,-4047.0,27.0,23.0,26.0,13.0,11.0,15.0,4.0,17.0,22.0,12.0,25.0,19.0,9.0,6.0,28.0,8.0,3.0,18.0,2.0,14.0,5.0,24.0,1.0,21.0,20.0,29.0,10.0,16.0,7.0
25602.14722750445,-4616.0,20.0,22.0,1.0,6.0,2.0,12.0,10.0,16.0,25.0,9.0,27.0,19.0,13.0,7.0,23.0,8.0,26.0,24.0,28.0,21.0,14.0,29.0,4.0,15.0,18.0,5.0,17.0,3.0,11.0
21415.363559185524,-3843.0,1.0,4.0,11.0,15.0,10.0,17.0,22.0,12.0,2.0,25.0,19.0,9.0,13.0,14.0,24.0,20.0,6.0,28.0,21.0,8.0,23.0,7.0,27.0,16.0,29.0,5.0,26.0,3.0,18.0
24475.05275473035,-4392.0,20.0,22.0,1.0,6.0,2.0,12.0,10.0,25.0,9.0,19.0,13.0,7.0,23.0,8.0,26.0,24.0,28.0,21.0,5.0,29.0,4.0,15.0,27.0,14.0,16.0,18.0,17.0,3.0,11.0
22942.87077508117,-4118.0,25.0,19.0,2.0,8.0,11.0,15.0,28.0,18.0,14.0,10.0,22.0,13.0,9.0,20.0,6.0,26.0,29.0,3.0,21.0,27.0,16.0,7.0,23.0,17.0,1.0,5.0,4.0,12.0,24.0
20264.557514539032,-3626.0,25.0,22.0,11.0,15.0,4.0,13.0,10.0,20.0,9.0,19.0,12.0,14.0,18.0,1.0,2.0,6.0,28.0,26.0,3.0,21.0,8.0,23.0,7.0,27.0,16.0,29.0,5.0,24.0,17.0
24334.015588862636,-4369.0,28.0,15.0,22.0,2.0,19.0,12.0,14.0,24.0,4.0,10.0,18.0,13.0,9.0,20.0,6.0,26.0,29.0,3.0,21.0,27.0,16.0,7.0,23.0,8.0,5.0,17.0,25.0,1.0,11.0
28216.197633732387,-5058.0,1.0,2.0,10.0,7.0,26.0,14.0,5.0,13.0,24.0,22.0,12.0,25.0,19.0,9.0,20.0,16.0,6.0,28.0,21.0,8.0,23.0,29.0,4.0,15.0,27.0,18.0,17.0,3.0,11.0
22220.661925098862,-3988.0,1.0,13.0,4.0,11.0,15.0,10.0,17.0,22.0,12.0,24.0,2.0,3.0,25.0,19.0,9.0,20.0,6.0,28.0,21.0,8.0,23.0,7.0,27.0,14.0,16.0,29.0,5.0,26.0,18.0
24733.777083458343,-4446.0,1.0,13.0,4.0,11.0,15.0,10.0,22.0,12.0,24.0,2.0,3.0,25.0,19.0,9.0,20.0,6.0,28.0,21.0,8.0,23.0,7.0,27.0,14.0,16.0,29.0,5.0,17.0,26.0,18.0
26445.691314735584,-4740.0,6.0,2.0,25.0,9.0,19.0,13.0,7.0,15.0,12.0,20.0,29.0,10.0,16.0,23.0,8.0,26.0,24.0,28.0,21.0,14.0,5.0,4.0,27.0,18.0,17.0,3.0,11.0,22.0,1.0
20264.557514539032,-3626.0,25.0,22.0,11.0,15.0,4.0,13.0,10.0,20.0,9.0,19.0,12.0,14.0,18.0,1.0,2.0,6.0,28.0,26.0,3.0,21.0,8.0,23.0,7.0,27.0,16.0,29.0,5.0,24.0,17.0
23951.970939526982,-4310.0,20.0,22.0,1.0,6.0,2.0,12.0,10.0,16.0,25.0,9.0,27.0,19.0,13.0,7.0,23.0,8.0,26.0,24.0,28.0,21.0,14.0,29.0,4.0,15.0,18.0,17.0,5.0,3.0,11.0
