distance,profit,solution
30879.40096358102,-7178.0,2.0,25.0,29.0,12.0,14.0,20.0,19.0,21.0,5.0,10.0,23.0,18.0,6.0,8.0,15.0,28.0,17.0,1.0,4.0,7.0,27.0,9.0,24.0,13.0,26.0,11.0,3.0,22.0,16.0
25233.42933804355,-5910.0,5.0,1.0,15.0,18.0,13.0,6.0,29.0,12.0,8.0,27.0,24.0,16.0,21.0,25.0,10.0,9.0,20.0,7.0,28.0,4.0,23.0,22.0,26.0,14.0,11.0,19.0,3.0,17.0,2.0
30604.730862981934,-7079.0,22.0,25.0,29.0,16.0,2.0,5.0,10.0,23.0,12.0,14.0,20.0,9.0,19.0,21.0,24.0,6.0,18.0,8.0,15.0,26.0,28.0,17.0,1.0,4.0,7.0,27.0,13.0,11.0,3.0
30604.730862981934,-7079.0,22.0,25.0,29.0,16.0,2.0,5.0,10.0,23.0,12.0,14.0,20.0,9.0,19.0,21.0,24.0,6.0,18.0,8.0,15.0,26.0,28.0,17.0,1.0,4.0,7.0,27.0,13.0,11.0,3.0
25562.30710070118,-5972.0,18.0,8.0,17.0,22.0,15.0,21.0,5.0,6.0,28.0,4.0,1.0,13.0,29.0,12.0,23.0,27.0,7.0,26.0,11.0,3.0,16.0,2.0,25.0,19.0,24.0,10.0,14.0,20.0,9.0
25678.979130677155,-6013.0,1.0,15.0,13.0,29.0,24.0,16.0,25.0,12.0,21.0,10.0,6.0,8.0,27.0,26.0,9.0,18.0,20.0,14.0,7.0,28.0,4.0,23.0,22.0,11.0,3.0,17.0,2.0,5.0,19.0
30319.166744780217,-7031.0,2.0,25.0,29.0,12.0,14.0,20.0,19.0,21.0,5.0,10.0,23.0,18.0,6.0,8.0,15.0,17.0,1.0,4.0,27.0,9.0,7.0,28.0,24.0,13.0,26.0,11.0,3.0,22.0,16.0
18399.381902768426,-4335.0,26.0,28.0,4.0,16.0,7.0,11.0,22.0,17.0,20.0,24.0,1.0,19.0,15.0,25.0,18.0,13.0,10.0,6.0,21.0,5.0,8.0,12.0,27.0,23.0,14.0,2.0,9.0,3.0,29.0
25925.124112954047,-6051.0,15.0,14.0,3.0,22.0,25.0,29.0,12.0,21.0,10.0,6.0,8.0,27.0,9.0,18.0,20.0,16.0,7.0,23.0,4.0,19.0,1.0,17.0,24.0,13.0,26.0,11.0,2.0,28.0,5.0
30237.193460939263,-7021.0,29.0,12.0,17.0,2.0,13.0,5.0,14.0,20.0,19.0,24.0,21.0,18.0,10.0,15.0,27.0,6.0,8.0,9.0,16.0,1.0,7.0,28.0,4.0,23.0,22.0,26.0,11.0,3.0,25.0
30192.700102636736,-6981.0,2.0,25.0,29.0,12.0,19.0,24.0,21.0,5.0,10.0,14.0,20.0,9.0,23.0,18.0,6.0,8.0,15.0,28.0,17.0,1.0,4.0,7.0,27.0,13.0,26.0,11.0,3.0,22.0,16.0
24509.52339394864,-5691.0,28.0,4.0,23.0,15.0,25.0,18.0,13.0,10.0,6.0,21.0,12.0,8.0,5.0,27.0,2.0,29.0,20.0,24.0,9.0,1.0,26.0,7.0,17.0,14.0,19.0,11.0,3.0,22.0,16.0
26154.595049973585,-6150.0,2.0,5.0,19.0,1.0,15.0,18.0,13.0,6.0,29.0,12.0,8.0,27.0,24.0,16.0,21.0,25.0,10.0,9.0,14.0,20.0,28.0,4.0,7.0,26.0,23.0,11.0,3.0,22.0,17.0
28068.475949614432,-6551.0,20.0,19.0,21.0,5.0,23.0,18.0,6.0,8.0,15.0,17.0,28.0,4.0,2.0,10.0,25.0,7.0,12.0,1.0,27.0,9.0,24.0,13.0,26.0,11.0,3.0,22.0,16.0,29.0,14.0
22347.34160458122,-5323.0,17.0,15.0,21.0,5.0,6.0,28.0,1.0,13.0,29.0,18.0,20.0,2.0,10.0,25.0,7.0,12.0,8.0,27.0,9.0,16.0,14.0,11.0,19.0,23.0,22.0,26.0,24.0,4.0,3.0
