17.0,34.0,11.0,42.0,25.0,41.0,22.0,19.0,1.0,28.0,16.0,30.0,12.0,31.0,26.0,9.0,21.0,18.0,5.0,37.0,24.0,23.0,33.0,14.0,36.0,7.0,39.0,15.0,38.0,6.0,10.0,29.0,4.0,40.0,2.0,20.0,3.0,27.0,8.0,35.0,13.0,32.0,3331.9564984007284,-3645.0
5.0,23.0,33.0,36.0,6.0,10.0,39.0,38.0,37.0,27.0,29.0,35.0,8.0,24.0,20.0,7.0,32.0,13.0,14.0,11.0,34.0,40.0,42.0,4.0,3.0,2.0,12.0,31.0,26.0,9.0,21.0,18.0,17.0,25.0,41.0,1.0,28.0,30.0,22.0,16.0,15.0,19.0,2169.91287193058,-2352.0
17.0,34.0,11.0,42.0,25.0,41.0,22.0,19.0,1.0,28.0,16.0,30.0,12.0,31.0,26.0,9.0,21.0,18.0,5.0,37.0,24.0,23.0,33.0,14.0,36.0,7.0,39.0,15.0,38.0,6.0,10.0,29.0,4.0,40.0,2.0,20.0,3.0,27.0,8.0,35.0,13.0,32.0,3331.9564984007284,-3645.0
33.0,36.0,39.0,15.0,6.0,37.0,38.0,24.0,20.0,5.0,40.0,29.0,10.0,17.0,7.0,32.0,13.0,14.0,11.0,34.0,27.0,8.0,35.0,4.0,42.0,2.0,12.0,31.0,3.0,26.0,9.0,21.0,18.0,25.0,41.0,1.0,28.0,30.0,22.0,19.0,16.0,23.0,2457.1512556367175,-2683.0
19.0,20.0,7.0,39.0,32.0,34.0,23.0,33.0,14.0,36.0,15.0,38.0,6.0,5.0,40.0,27.0,13.0,11.0,29.0,35.0,8.0,4.0,2.0,12.0,10.0,42.0,31.0,3.0,26.0,9.0,21.0,18.0,17.0,37.0,25.0,41.0,1.0,28.0,30.0,22.0,24.0,16.0,2564.6101699631395,-2813.0
33.0,36.0,39.0,6.0,38.0,5.0,42.0,22.0,10.0,37.0,24.0,20.0,7.0,32.0,14.0,34.0,40.0,27.0,13.0,11.0,29.0,35.0,8.0,4.0,2.0,25.0,41.0,16.0,12.0,31.0,3.0,26.0,9.0,21.0,18.0,17.0,1.0,28.0,30.0,15.0,19.0,23.0,2648.22562250282,-2894.0
19.0,16.0,23.0,33.0,14.0,36.0,7.0,39.0,38.0,6.0,4.0,2.0,12.0,5.0,40.0,27.0,29.0,10.0,20.0,25.0,41.0,37.0,24.0,8.0,35.0,13.0,32.0,34.0,11.0,42.0,22.0,31.0,3.0,26.0,9.0,21.0,18.0,17.0,1.0,28.0,30.0,15.0,2706.5831726558504,-2959.0
42.0,1.0,28.0,30.0,22.0,23.0,33.0,14.0,36.0,7.0,39.0,15.0,38.0,6.0,4.0,2.0,12.0,31.0,5.0,40.0,27.0,29.0,18.0,17.0,10.0,20.0,25.0,41.0,26.0,9.0,21.0,37.0,24.0,3.0,8.0,35.0,13.0,32.0,34.0,16.0,19.0,11.0,2813.2823762159933,-3128.0
17.0,28.0,37.0,24.0,30.0,23.0,1.0,5.0,42.0,22.0,19.0,33.0,14.0,36.0,7.0,39.0,15.0,38.0,6.0,10.0,34.0,11.0,4.0,40.0,16.0,29.0,12.0,31.0,26.0,25.0,41.0,9.0,21.0,18.0,2.0,20.0,3.0,27.0,8.0,35.0,13.0,32.0,3272.4471796068483,-3569.0
37.0,24.0,3.0,32.0,17.0,34.0,11.0,18.0,5.0,42.0,4.0,2.0,12.0,6.0,10.0,31.0,19.0,1.0,35.0,8.0,25.0,41.0,22.0,28.0,16.0,30.0,23.0,33.0,14.0,36.0,7.0,39.0,20.0,27.0,13.0,15.0,38.0,29.0,40.0,26.0,9.0,21.0,3189.8493869363747,-3486.0
17.0,34.0,11.0,42.0,25.0,41.0,22.0,19.0,1.0,28.0,16.0,30.0,23.0,33.0,14.0,36.0,7.0,39.0,15.0,38.0,6.0,10.0,29.0,4.0,40.0,2.0,12.0,31.0,26.0,9.0,18.0,5.0,37.0,24.0,20.0,3.0,27.0,8.0,35.0,13.0,32.0,21.0,3297.2438345443065,-3604.0
