39.0,40.0,38.0,36.0,26.0,9.0,25.0,11.0,15.0,7.0,1.0,10.0,3.0,4.0,35.0,29.0,30.0,22.0,16.0,14.0,12.0,34.0,37.0,18.0,42.0,41.0,5.0,32.0,24.0,23.0,27.0,20.0,28.0,13.0,17.0,19.0,21.0,8.0,31.0,6.0,33.0,2.0,2084.874202866744,-2266.0
39.0,40.0,38.0,36.0,26.0,9.0,25.0,11.0,15.0,7.0,1.0,10.0,3.0,4.0,35.0,29.0,30.0,22.0,16.0,14.0,12.0,34.0,37.0,18.0,42.0,41.0,5.0,32.0,24.0,23.0,27.0,20.0,28.0,13.0,17.0,19.0,21.0,8.0,31.0,6.0,33.0,2.0,2084.874202866744,-2266.0
39.0,28.0,25.0,40.0,15.0,42.0,3.0,4.0,35.0,5.0,32.0,24.0,23.0,27.0,12.0,20.0,38.0,13.0,10.0,22.0,8.0,34.0,29.0,14.0,33.0,11.0,16.0,2.0,36.0,26.0,9.0,30.0,18.0,21.0,37.0,7.0,1.0,41.0,17.0,31.0,6.0,19.0,2988.5736507441056,-3296.0
38.0,36.0,26.0,9.0,25.0,11.0,2.0,15.0,10.0,7.0,3.0,1.0,39.0,4.0,35.0,29.0,30.0,22.0,16.0,14.0,12.0,34.0,37.0,18.0,42.0,41.0,5.0,32.0,24.0,23.0,27.0,20.0,28.0,13.0,17.0,19.0,21.0,8.0,31.0,40.0,33.0,6.0,2194.6448142878094,-2381.0
40.0,38.0,36.0,26.0,9.0,25.0,11.0,15.0,16.0,42.0,32.0,23.0,27.0,10.0,18.0,21.0,37.0,7.0,3.0,4.0,35.0,29.0,30.0,22.0,1.0,41.0,5.0,24.0,12.0,20.0,19.0,28.0,17.0,39.0,8.0,34.0,13.0,14.0,31.0,6.0,33.0,2.0,2256.3582745543767,-2464.0
40.0,33.0,6.0,38.0,36.0,26.0,9.0,25.0,11.0,16.0,2.0,15.0,18.0,21.0,37.0,7.0,3.0,4.0,35.0,29.0,30.0,1.0,41.0,5.0,32.0,24.0,12.0,20.0,19.0,28.0,17.0,39.0,8.0,23.0,13.0,27.0,34.0,42.0,10.0,22.0,14.0,31.0,2314.8954038371626,-2578.0
17.0,8.0,21.0,3.0,4.0,15.0,42.0,10.0,20.0,35.0,25.0,7.0,1.0,39.0,40.0,27.0,5.0,29.0,30.0,22.0,16.0,34.0,14.0,33.0,11.0,2.0,36.0,26.0,9.0,18.0,37.0,41.0,13.0,23.0,31.0,6.0,38.0,32.0,24.0,12.0,19.0,28.0,2985.5191163225754,-3243.0
40.0,33.0,6.0,38.0,36.0,26.0,9.0,25.0,11.0,16.0,2.0,15.0,42.0,10.0,18.0,21.0,37.0,7.0,3.0,4.0,35.0,29.0,30.0,22.0,1.0,41.0,5.0,24.0,12.0,20.0,19.0,28.0,17.0,39.0,8.0,34.0,13.0,14.0,32.0,23.0,27.0,31.0,2522.6901444898986,-2798.0
34.0,14.0,33.0,41.0,36.0,32.0,24.0,27.0,12.0,20.0,19.0,28.0,17.0,39.0,8.0,26.0,9.0,25.0,11.0,16.0,2.0,15.0,42.0,10.0,18.0,21.0,37.0,7.0,3.0,4.0,35.0,29.0,23.0,13.0,31.0,6.0,38.0,1.0,40.0,5.0,30.0,22.0,2565.0988071704064,-2866.0
31.0,6.0,19.0,12.0,25.0,40.0,10.0,33.0,11.0,16.0,2.0,15.0,20.0,39.0,28.0,35.0,42.0,26.0,36.0,22.0,8.0,34.0,29.0,14.0,9.0,30.0,18.0,21.0,37.0,7.0,1.0,41.0,5.0,32.0,13.0,38.0,3.0,4.0,24.0,23.0,27.0,17.0,2907.145979380012,-3210.0
33.0,6.0,26.0,9.0,25.0,11.0,16.0,2.0,15.0,18.0,21.0,37.0,7.0,4.0,35.0,29.0,30.0,1.0,41.0,12.0,20.0,19.0,17.0,39.0,34.0,42.0,10.0,36.0,32.0,5.0,28.0,23.0,13.0,27.0,24.0,8.0,31.0,38.0,3.0,22.0,14.0,40.0,2373.2977100500943,-2615.0
40.0,33.0,6.0,38.0,32.0,24.0,27.0,12.0,20.0,19.0,28.0,17.0,39.0,8.0,26.0,9.0,25.0,11.0,16.0,2.0,15.0,42.0,10.0,18.0,21.0,37.0,7.0,3.0,4.0,36.0,35.0,29.0,30.0,22.0,13.0,1.0,41.0,5.0,23.0,34.0,14.0,31.0,2591.1187271902822,-2884.0
