distance,profit,solution
25551.06878278,-4572.0,21.0,28.0,26.0,18.0,22.0,24.0,1.0,10.0,3.0,2.0,8.0,11.0,4.0,20.0,6.0,16.0,13.0,19.0,29.0,23.0,17.0,14.0,9.0,5.0,27.0,7.0,12.0,15.0,25.0
25581.049158357426,-4584.0,4.0,8.0,28.0,16.0,25.0,27.0,18.0,17.0,13.0,5.0,9.0,19.0,12.0,11.0,21.0,10.0,3.0,2.0,14.0,15.0,24.0,20.0,7.0,1.0,23.0,26.0,6.0,29.0,22.0
24888.364332161622,-4468.0,28.0,22.0,24.0,1.0,10.0,3.0,2.0,20.0,6.0,16.0,7.0,23.0,25.0,19.0,13.0,15.0,27.0,18.0,17.0,29.0,14.0,12.0,21.0,5.0,26.0,8.0,11.0,9.0,4.0
19457.03040846113,-3478.0,21.0,10.0,5.0,12.0,24.0,1.0,3.0,26.0,9.0,28.0,22.0,11.0,4.0,20.0,6.0,16.0,7.0,23.0,25.0,14.0,17.0,19.0,13.0,15.0,29.0,8.0,27.0,18.0,2.0
25710.832322871123,-4607.0,22.0,14.0,15.0,5.0,8.0,18.0,12.0,6.0,11.0,28.0,24.0,13.0,10.0,19.0,29.0,26.0,20.0,4.0,23.0,16.0,17.0,27.0,9.0,2.0,1.0,21.0,25.0,3.0,7.0
26105.594978310295,-4683.0,13.0,26.0,18.0,22.0,10.0,15.0,3.0,2.0,8.0,11.0,4.0,20.0,6.0,16.0,21.0,12.0,7.0,23.0,17.0,14.0,28.0,29.0,27.0,9.0,24.0,1.0,19.0,5.0,25.0
31878.02198312403,-5706.0,16.0,14.0,24.0,9.0,8.0,5.0,27.0,18.0,6.0,11.0,12.0,15.0,21.0,25.0,22.0,1.0,28.0,4.0,13.0,10.0,19.0,29.0,23.0,20.0,3.0,7.0,2.0,17.0,26.0
26168.302612035015,-4707.0,29.0,26.0,10.0,28.0,22.0,23.0,25.0,27.0,13.0,5.0,12.0,11.0,21.0,14.0,15.0,3.0,20.0,7.0,6.0,18.0,9.0,2.0,24.0,1.0,8.0,19.0,16.0,4.0,17.0
21340.439102370376,-3827.0,26.0,18.0,22.0,24.0,1.0,27.0,12.0,10.0,3.0,2.0,8.0,11.0,4.0,20.0,6.0,16.0,7.0,23.0,25.0,14.0,17.0,19.0,13.0,29.0,5.0,9.0,21.0,28.0,15.0
31643.636937775264,-5667.0,6.0,22.0,8.0,16.0,25.0,20.0,7.0,9.0,14.0,1.0,3.0,28.0,4.0,13.0,10.0,27.0,17.0,5.0,12.0,11.0,21.0,15.0,24.0,19.0,29.0,23.0,2.0,26.0,18.0
21541.872027039077,-3872.0,14.0,6.0,28.0,29.0,5.0,25.0,13.0,26.0,18.0,22.0,10.0,15.0,11.0,3.0,21.0,12.0,20.0,7.0,23.0,27.0,9.0,2.0,24.0,1.0,8.0,19.0,16.0,4.0,17.0
20049.84262868543,-3591.0,21.0,28.0,19.0,13.0,27.0,12.0,29.0,5.0,9.0,26.0,15.0,18.0,22.0,24.0,1.0,10.0,3.0,2.0,8.0,11.0,4.0,20.0,6.0,16.0,7.0,23.0,25.0,14.0,17.0
